791,102260,동성코퍼레이션,73559,5870,26.32,223,3.3,0.9,16.69,6505,8273.0,37.0,-59.0,2668
839,122900,아이마켓코리아,94020,-6960,31.49,221,2.0,0.66,-0.24,10532,30805.0,340.0,157.0,2502
235,004200,고려개발,6709,4970,22.59,220,11.5,1.72,6.59,2886,6631.0,563.0,57.0,1513
374,007980,태평양물산,42291,-2895,13.16,220,7.9,1.06,10.52,2730,9222.0,237.0,99.0,1445
344,006740,영풍제지,51698,3735,17.29,216,4.0,0.85,9.4,4400,1051.0,33.0,39.0,829
848,129260,인터지스,10273,2880,13.52,213,2.9,0.39,10.17,7430,5020.0,149.0,59.0,857
377,008110,대동전자,362,-3780,18.09,209,0.4,0.33,-6.5,11615,398.0,-3.0,7.0,397
130,002140,고려산업,98973,-2850,13.7,208,5.9,0.8,11.66,3559,1745.0,59.0,51.0,711
497,014580,백광소재,120021,-3320,16.12,206,5.0,0.8,6.59,4162,2122.0,74.0,67.0,916
413,009460,한창제지,588544,1010,5.1,198,18.3,0.86,3.52,1177,2009.0,175.0,118.0,603
380,008350,남선알미늄,5112872,1260,6.4,197,16.1,0.94,6.6,1338,4007.0,208.0,217.0,1388
489,013700,까뮤이앤씨,111024,1255,6.61,190,15.3,0.96,6.91,1309,1722.0,101.0,84.0,567
585,026890,디피씨,253168,3480,18.51,188,5.2,1.06,7.94,3277,1548.0,122.0,73.0,1450
356,007210,벽산,49573,3305,17.77,186,4.7,0.97,5.86,3394,4147.0,216.0,134.0,2266
649,042700,한미반도체,982427,11400,61.62,185,4.6,3.52,11.77,3243,1973.0,517.0,95.0,7248
687,069460,대호에이엘,772051,6170,33.53,184,19.8,6.21,37.24,993,1263.0,17.0,49.0,1674
857,134790,시디즈,953,51200,278.26,184,1.4,4.7,,10886,125.0,-2.0,3.0,1024
783,100250,진양홀딩스,4026,-2680,14.64,183,3.3,0.49,3.77,5462,2652.0,157.0,174.0,1498
7,000080,하이트진로,85269,16700,91.76,182,1.0,0.98,8.78,17074,18899.0,873.0,127.0,11712
406,009310,참엔지니어링,98600,-1635,8.98,182,18.4,1.68,0.97,976,2763.0,297.0,146.0,804
175,003010,혜인,1113768,6880,38.65,178,2.0,0.87,23.41,7905,2375.0,25.0,13.0,875
548,019180,티에이치엔,67565,-2375,13.49,176,8.6,1.13,6.46,2100,3127.0,97.0,31.0,428
399,009180,한솔로지스틱스,150726,-2120,12.18,174,6.3,0.74,5.7,2864,3553.0,23.0,29.0,349
78,001260,남광토건,96736,21850,125.57,174,4.1,4.95,85.31,4411,1156.0,18.0,17.0,2147
115,001780,알루코,741830,-3805,22.12,172,6.3,1.37,9.15,2774,4617.0,208.0,129.0,2836
674,058850,KTcs,31173,2320,13.65,170,4.7,0.64,1.7,3611,9678.0,101.0,74.0,990
483,012800,대창,333024,-1105,6.66,166,8.3,0.63,7.41,1766,9833.0,406.0,143.0,1007
128,002070,남영비비안,3595,-6920,41.69,166,0.8,0.36,20.84,18980,2094.0,5.0,16.0,475
159,002780,진흥기업,8214,1880,11.33,166,66.3,3.63,5.89,518,5733.0,416.0,218.0,2733
82,001340,백광산업,72011,-2885,17.59,164,5.4,0.99,10.13,2909,1450.0,95.0,68.0,1296
461,011700,한신기계,101641,2620,17.82,147,6.0,1.09,9.16,2407,562.0,62.0,47.0,850
287,005360,모나미,23473,-3015,20.65,146,3.7,0.78,8.6,3876,1377.0,76.0,29.0,570
613,033180,필룩스,6513817,14400,100.0,144,5.1,5.0,72.6,2879,1120.0,84.0,37.0,7751
350,006890,태경화학,45414,4890,34.68,141,1.7,0.58,12.26,8401,489.0,18.0,16.0,567
110,001740,SK네트웍스,787311,-4480,32.94,136,1.4,0.47,7.66,9546,152023.0,1428.0,346.0,11119
155,002700,신일산업,721506,1360,10.15,134,17.8,1.71,8.0,797,1446.0,106.0,94.0,966
217,003780,진양산업,11071,-3110,24.3,128,4.8,1.18,13.64,2632,448.0,18.0,17.0,404
447,011150,CJ씨푸드,47092,2690,21.18,127,8.0,1.62,10.45,1662,1646.0,66.0,46.0,967
726,083420,그린케미칼,13079,4215,33.45,126,2.2,0.77,5.22,5487,2537.0,35.0,25.0,843
431,010420,한솔PNS,361510,1330,11.08,120,7.1,0.76,1.97,1754,2238.0,34.0,25.0,273
360,007460,에이프로젠 KIC,146175,10050,85.9,117,2.5,3.34,98.85,3005,449.0,18.0,23.0,5002
586,026940,부국철강,159560,2890,24.91,116,2.1,0.51,14.41,5626,1461.0,13.0,23.0,578
456,011330,유니켐,135546,1560,13.57,115,18.5,2.28,26.56,684,661.0,36.0,59.0,875
410,009420,한올바이오파마,926285,29550,259.21,114,5.4,13.88,253.97,2129,842.0,35.0,58.0,15437
481,012690,모나리자,44177,3340,29.56,113,6.0,1.75,11.42,1914,1174.0,50.0,41.0,1221
86,001420,태원물산,56840,4155,37.1,112,2.5,0.97,17.47,4287,249.0,3.0,8.0,316
57,000890,보해양조,6440259,-860,7.75,111,11.5,0.83,10.56,1032,996.0,21.0,107.0,831
524,016610,DB금융투자,49987,4250,39.72,107,0.7,0.3,,14360,2220.0,224.0,154.0,1804
473,012280,영화금속,247322,1505,14.07,107,6.8,0.97,11.56,1544,1805.0,72.0,47.0,684
988,204320,만도,210231,36450,357.35,102,0.3,1.27,8.81,28786,56847.0,835.0,183.0,17116
328,006200,한국전자홀딩스,59582,879,8.7,101,3.7,0.34,2.82,2552,2574.0,62.0,50.0,411
365,007610,선도전기,604239,5740,61.72,93,1.9,1.15,34.74,4999,1084.0,15.0,17.0,1033
154,002690,동일제강,125989,-4025,44.23,91,1.1,0.46,9.48,8754,1076.0,11.0,14.0,604
479,012610,경인양행,227273,6010,66.78,90,1.9,1.25,18.15,4812,3000.0,74.0,48.0,2428
144,002360,SH에너지화학,1099962,1315,15.29,86,9.2,1.38,6.91,950,1881.0,142.0,99.0,1461
936,163560,동일고무벨트,18080,7140,84.0,85,0.6,0.52,8.56,13616,2598.0,67.0,11.0,928
30,000390,삼화페인트,94219,-8680,105.85,82,0.7,0.78,13.46,11137,4881.0,88.0,20.0,2295
460,011690,유양디앤유,948327,9680,118.05,82,4.4,4.01,1110.49,2413,1121.0,-32.0,41.0,5401
96,001520,동양,160475,1915,24.55,78,1.9,0.54,12.86,3555,4831.0,68.0,158.0,4571
440,010820,퍼스텍,1821159,5200,66.67,78,4.9,3.19,50.19,1628,1620.0,11.0,38.0,2432
609,032350,롯데관광개발,40929,18100,244.59,74,2.0,4.81,134.27,3761,703.0,52.0,34.0,8216
658,049800,우진플라임,23482,-4705,63.58,74,0.9,0.58,11.95,8114,2296.0,62.0,7.0,471
1158,271980,제일약품,15677,38800,531.51,73,,3.2,69.78,12109,3716.0,50.0,11.0,5705
156,002710,TCC동양,12449,-2080,28.89,72,1.5,0.46,11.83,4502,3914.0,81.0,15.0,465
23,000230,일동홀딩스,7821,14100,204.35,69,0.5,0.85,261.68,16513,411.0,-18.0,0.0,1479
157,002720,국제약품,411932,5350,83.59,64,1.6,1.43,24.51,3753,1233.0,26.0,10.0,966
757,092200,디아이씨,42429,6740,108.71,62,0.8,0.91,8.26,7406,6330.0,322.0,45.0,1514
239,004310,현대약품,1579424,5510,88.87,62,1.5,1.57,43.55,3504,1305.0,20.0,15.0,1763
17,000180,성창기업지주,203393,-2705,44.34,61,0.8,0.38,29.83,7193,1783.0,-2.0,41.0,1887
407,009320,대우부품,259905,-2250,36.89,61,7.9,2.81,19.37,800,580.0,30.0,29.0,1072
94,001510,SK증권,2161219,1020,17.0,60,4.4,0.76,,1349,2069.0,285.0,188.0,3265
533,017550,수산중공업,322106,-1700,30.36,56,3.2,0.99,12.93,1712,1019.0,33.0,29.0,918
238,004270,남성,76544,-1730,31.45,55,1.7,0.72,12.74,2419,920.0,72.0,14.0,626
797,103130,웅진에너지,132349,-2970,54.0,55,1.4,0.69,12.41,4280,2431.0,38.0,14.0,882
292,005390,신성통상,406250,-1060,19.27,55,3.6,0.68,12.61,1565,8820.0,91.0,79.0,1523
537,017900,광전자,62252,2555,46.45,55,1.4,0.72,3.4,3558,1774.0,83.0,29.0,1480
435,010640,진양폴리,17582,2025,37.5,54,3.0,1.11,67.71,1820,236.0,-8.0,5.0,203
76,001230,동국제강,241338,-8100,165.31,49,0.2,0.34,6.73,23619,60493.0,2413.0,48.0,7730
707,075580,세진중공업,54155,4630,94.49,49,1.2,1.13,21.87,4092,2518.0,71.0,19.0,1777
351,006980,우성사료,112906,3170,68.91,46,0.7,0.59,59.9,5359,2755.0,-19.0,10.0,980
147,002410,범양건영,322987,2160,46.96,46,2.6,1.19,21.47,1819,1368.0,26.0,11.0,536
581,025750,한솔홈데코,919766,1740,39.55,44,2.4,0.91,12.16,1912,2543.0,95.0,36.0,1402
279,005110,한창,391018,-1850,43.02,43,3.6,1.64,10.04,1127,1120.0,45.0,44.0,637
729,084680,이월드,207535,-1780,42.38,42,2.9,1.22,17.78,1455,350.0,67.0,38.0,1611
424,010050,우리종금,52214401,787,18.74,42,8.7,1.82,,433,1835.0,217.0,202.0,5306
546,019170,신풍제약,414900,7450,177.38,42,1.0,1.91,24.85,3893,1850.0,90.0,21.0,3947
558,021050,서원,102510,1170,29.25,40,2.1,0.63,9.92,1856,2572.0,128.0,20.0,555
446,011090,에넥스,126563,1420,36.41,39,3.7,1.43,11.72,995,4345.0,35.0,21.0,852
574,024890,대원화성,69727,2060,52.82,39,2.2,1.17,8.53,1755,1184.0,100.0,16.0,850
855,133820,화인베스틸,55963,-2520,70.0,36,1.1,0.78,12.16,3214,1274.0,47.0,11.0,745
258,004770,써니전자,278173,2370,67.71,35,2.8,1.85,33.01,1278,187.0,13.0,10.0,710
528,016880,웅진,149845,-2725,77.86,35,0.7,0.55,3.45,4973,2828.0,104.0,9.0,1980
786,101060,SBS미디어홀딩스,6230,2320,68.24,34,0.7,0.47,8.48,4955,4219.0,-43.0,5.0,3246
167,002870,신풍제지,504369,-1495,45.3,33,2.2,1.18,8.25,1267,1443.0,-21.0,8.0,523
260,004830,덕성,258449,3475,105.3,33,0.8,0.91,12.08,3827,1007.0,18.0,5.0,545
608,031820,콤텍시스템,33120109,1700,70.83,24,1.5,1.07,12.64,1592,1436.0,21.0,9.0,813
169,002900,동양물산,323247,2160,93.91,23,1.1,1.06,11.38,2029,3738.0,108.0,15.0,1412
575,024900,덕양산업,67285,-1480,64.35,23,1.3,0.81,4.11,1825,10465.0,44.0,13.0,482
158,002760,보락,992271,3075,146.43,21,2.9,4.26,65.22,722,335.0,13.0,12.0,1842
168,002880,대유에이텍,183387,1045,55.0,19,2.2,0.91,7.52,1152,10755.0,149.0,31.0,1024
484,013000,세우글로벌,225418,1655,87.11,19,1.4,1.22,14.86,1361,364.0,17.0,4.0,392
208,003560,IHQ,2374485,2145,119.17,18,1.1,1.38,3.86,1558,1268.0,153.0,26.0,3137
539,017960,한국카본,412983,6230,346.11,18,0.2,0.88,13.73,7059,2391.0,49.0,7.0,2739
1199,282690,동아타이어,1682,13300,886.67,15,,0.56,67.41,23549,283.0,14.0,2.0,1826
506,014990,인디에프,532668,2160,166.15,13,1.2,1.91,26.44,1128,2011.0,16.0,8.0,1273
386,008600,윌비스,411951,-1470,133.64,11,0.4,0.63,8.56,2350,2910.0,70.0,7.0,838
325,006110,삼아알미늄,430257,-6030,548.18,11,0.1,0.64,11.76,9478,1369.0,35.0,1.0,663
758,092220,KEC,860566,1300,130.0,10,0.5,0.66,10.59,1961,2372.0,66.0,14.0,1462
200,003520,영진약품,2361882,8030,803.0,10,1.7,12.28,153.11,654,1950.0,30.0,19.0,14686
332,006340,대원전선,759759,1960,196.0,10,0.9,1.73,38.54,1136,5051.0,10.0,16.0,1335
760,092440,기신정기,4266,4145,414.5,10,3.9,0.55,4.15,7523,1064.0,49.0,97.0,1210
84,001380,SG충방,117998,2485,310.63,8,0.3,0.9,112.65,2760,1433.0,-18.0,4.0,1117
763,093230,이아이디,533481,293,48.83,6,1.5,0.52,,560,844.0,-45.0,7.0,710
570,024070,WISCOM,11165,-3245,811.25,4,0.1,0.42,0.53,7754,1169.0,3.0,1.0,488
353,007110,일신석재,3111453,2200,1100.0,2,0.3,3.36,110.13,655,527.0,10.0,2.0,1704
244,004410,서울식품,18972459,223,223.0,1,0.7,2.82,28.21,79,565.0,9.0,2.0,752
